datetime,T_out,RH_out,Wind_speed_m_per_s,Wind_direction_deg,Diffuse_Solar_W_per_m2,Direct_Solar_W_per_m2,Electricity_kWh,NaturalGas_kWh
2021-10-16 20:00:00,2.8,85.0,2.1,300.0,0.0,0.0,550.4828908327137,358.71069424070544
2021-10-16 21:00:00,2.2,85.0,2.1,300.0,0.0,0.0,349.3567362667943,2.189526777539611
2021-10-16 22:00:00,2.8,89.0,1.5,300.0,0.0,0.0,299.9919732511598,2.1891011961964626
2021-10-16 23:00:00,1.7,89.0,1.5,270.0,0.0,0.0,287.7697782112908,2.189399403049962
2021-10-17 00:00:00,3.3,82.0,1.5,240.0,0.0,0.0,287.7697797623653,2.1882107362516314
2021-10-17 01:00:00,1.1,89.0,1.5,210.0,0.0,0.0,287.76978075877594,2.18941620127798
2021-10-17 02:00:00,0.0,89.0,2.1,200.0,0.0,0.0,287.76977904725743,2.1891189696093973
2021-10-17 03:00:00,1.1,89.0,3.6,190.0,0.0,0.0,299.99197783260456,2.18912298259554
2021-10-17 04:00:00,1.1,85.0,2.6,180.0,0.0,0.0,349.35812763693997,2.1919617270795686
2021-10-17 05:00:00,1.7,82.0,3.1,180.0,0.0,0.0,425.87804812583573,628.3422384287509
2021-10-17 06:00:00,2.2,82.0,3.1,180.0,31.0,60.0,498.62779974546186,559.529626057801
2021-10-17 07:00:00,6.1,76.0,3.6,190.0,72.0,392.0,1046.3245837422867,173.98561312851342
2021-10-17 08:00:00,8.9,66.0,3.6,170.0,105.0,580.0,1009.5485788164336,93.65412518516382
2021-10-17 09:00:00,11.1,55.0,5.2,170.0,146.0,596.0,960.6162120396691,57.340756147375586
2021-10-17 10:00:00,12.8,49.0,5.2,180.0,214.0,576.0,1080.9519277865063,43.06021551788335
2021-10-17 11:00:00,12.8,47.0,6.2,170.0,227.0,456.0,1031.0788590053096,50.44873249347692
2021-10-17 12:00:00,13.3,47.0,5.2,180.0,225.0,541.0,1089.9115030671107,28.96597673835702
2021-10-17 13:00:00,13.9,46.0,6.2,210.0,206.0,409.0,1098.9966277559936,16.76047564688919
2021-10-17 14:00:00,12.8,47.0,7.2,170.0,79.0,4.0,1080.0959620045205,22.170921181703733
2021-10-17 15:00:00,13.9,44.0,5.7,180.0,66.0,13.0,1144.7847906686902,30.30008542252057
2021-10-17 16:00:00,12.8,47.0,4.1,180.0,39.0,23.0,1015.4750800340191,47.52229932715323
2021-10-17 17:00:00,12.2,51.0,4.1,150.0,0.0,0.0,748.579060969064,90.94959081442737
2021-10-17 18:00:00,12.8,49.0,5.2,160.0,0.0,0.0,842.7247947071386,103.55448636041392
2021-10-17 19:00:00,12.2,51.0,6.2,170.0,0.0,0.0,687.6406460489355,150.80665263583506
2021-10-17 20:00:00,12.2,51.0,5.2,180.0,0.0,0.0,663.2116976546441,162.45367340309016
2021-10-17 21:00:00,11.7,53.0,4.1,210.0,0.0,0.0,349.35673584471516,2.1893596668374786
2021-10-17 22:00:00,10.0,59.0,4.1,200.0,0.0,0.0,299.9919783320862,2.1893486659158206
2021-10-17 23:00:00,8.9,63.0,4.1,190.0,0.0,0.0,287.76978027609584,2.1893513580542336
2021-10-18 00:00:00,8.3,66.0,4.1,210.0,0.0,0.0,287.7697832483823,2.1893627229686587
2021-10-18 01:00:00,8.9,63.0,5.2,200.0,0.0,0.0,287.76978567167833,2.1893806726042886
2021-10-18 02:00:00,7.8,71.0,3.6,180.0,0.0,0.0,287.76978117657916,2.189379987713095
2021-10-18 03:00:00,7.2,74.0,3.1,180.0,0.0,0.0,299.9919807376681,2.1893916274035914
2021-10-18 04:00:00,6.7,76.0,2.6,210.0,0.0,0.0,349.35812486340785,4.363132931477127
2021-10-18 05:00:00,7.8,71.0,5.7,200.0,0.0,0.0,425.43895373780526,385.151851672595
2021-10-18 06:00:00,8.3,71.0,4.6,210.0,25.0,19.0,498.24921176158244,329.4665829663289
2021-10-18 07:00:00,9.4,69.0,4.1,190.0,101.0,88.0,1046.2469292250316,121.09074161102033
2021-10-18 08:00:00,11.1,61.0,5.7,230.0,139.0,371.0,1009.5012491727983,55.12042622930933
2021-10-18 09:00:00,12.8,57.0,5.2,230.0,156.0,586.0,1070.812383664221,37.995993463068764
2021-10-18 10:00:00,15.0,54.0,3.6,220.0,247.0,175.0,1113.9280859592782,28.66602452602655
2021-10-18 11:00:00,14.4,55.0,3.1,230.0,203.0,11.0,1054.8812330821984,39.391890972631394
2021-10-18 12:00:00,13.3,62.0,2.6,250.0,234.0,3.0,1088.675303882197,29.44852108454423
2021-10-18 13:00:00,13.3,67.0,2.6,230.0,178.0,6.0,1093.335609529698,19.67731844133319
2021-10-18 14:00:00,15.0,60.0,3.1,200.0,210.0,100.0,1126.7783937639344,14.905723783075551
2021-10-18 15:00:00,13.9,64.0,3.6,240.0,60.0,0.0,1154.1892667598734,21.557381077805168
2021-10-18 16:00:00,12.2,75.0,3.1,240.0,34.0,129.0,896.7018336369289,26.249314012432155
2021-10-18 17:00:00,8.9,86.0,3.6,240.0,0.0,0.0,748.5763227703292,88.44459648205812
2021-10-18 18:00:00,8.9,86.0,3.6,240.0,0.0,0.0,724.159041869909,114.32372963217718
2021-10-18 19:00:00,7.8,89.0,2.6,270.0,0.0,0.0,574.7192139027655,189.08900053888206
2021-10-18 20:00:00,7.2,83.0,3.1,320.0,0.0,0.0,550.3118654077111,219.12508859773246
2021-10-18 21:00:00,5.0,93.0,2.6,250.0,0.0,0.0,349.3567391378381,2.1896225049876348
2021-10-18 22:00:00,4.4,93.0,2.1,250.0,0.0,0.0,299.9919812886408,2.1892922366230767
2021-10-18 23:00:00,4.4,89.0,3.1,240.0,0.0,0.0,287.769783015378,2.1893069987148435
2021-10-19 00:00:00,4.4,93.0,3.6,280.0,0.0,0.0,287.76978645960065,2.189318139983838
2021-10-19 01:00:00,4.4,89.0,3.6,290.0,0.0,0.0,287.769786269237,2.1893354964903358
2021-10-19 02:00:00,4.4,86.0,3.1,270.0,0.0,0.0,287.76978624839745,2.189350260210366
2021-10-19 03:00:00,3.9,86.0,3.1,270.0,0.0,0.0,299.99198405358334,2.189364615566272
2021-10-19 04:00:00,3.3,89.0,3.6,240.0,0.0,0.0,349.35812992780865,4.363110790741847
2021-10-19 05:00:00,2.8,89.0,3.1,250.0,0.0,0.0,425.5956970522342,488.663359021746
2021-10-19 06:00:00,3.9,86.0,4.1,260.0,22.0,18.0,498.39045317508135,418.91661967759444
2021-10-19 07:00:00,5.6,79.0,4.6,260.0,82.0,191.0,1046.3134862286784,171.70762747088924
2021-10-19 08:00:00,8.3,68.0,4.1,270.0,144.0,357.0,1009.5243953571497,74.31791996355717
2021-10-19 09:00:00,10.0,57.0,6.2,250.0,172.0,516.0,960.6069442413622,49.621609684700616
2021-10-19 10:00:00,11.7,47.0,5.2,240.0,208.0,511.0,961.4806669482667,39.32621590218043
2021-10-19 11:00:00,13.9,40.0,5.2,240.0,225.0,573.0,1046.5394412023463,41.420283274872794
2021-10-19 12:00:00,14.4,42.0,6.2,250.0,204.0,434.0,1110.0145533984887,26.11204096806809
2021-10-19 13:00:00,15.0,41.0,8.8,230.0,179.0,493.0,1122.5727272325103,14.307276685915747
2021-10-19 14:00:00,15.6,41.0,8.2,240.0,182.0,247.0,1132.2865536002125,14.143651102881249
2021-10-19 15:00:00,15.6,41.0,6.2,240.0,97.0,245.0,1180.27706381053,18.805282092305
2021-10-19 16:00:00,14.4,46.0,4.6,250.0,30.0,38.0,1041.334806542262,17.474402200064308
2021-10-19 17:00:00,12.2,53.0,3.6,230.0,0.0,0.0,748.5404257045997,53.65302737685793
2021-10-19 18:00:00,11.1,59.0,4.1,230.0,0.0,0.0,724.1205675910336,77.58378287886939
2021-10-19 19:00:00,11.1,59.0,4.1,240.0,0.0,0.0,574.64830312763,123.71339249429582
2021-10-19 20:00:00,10.0,64.0,4.1,240.0,0.0,0.0,550.2313665420718,149.9345492776101
2021-10-19 21:00:00,8.9,68.0,4.1,250.0,0.0,0.0,349.35674377365115,2.1896272826820193
2021-10-19 22:00:00,7.2,77.0,2.1,330.0,0.0,0.0,299.9919830644766,2.1889324326690014
2021-10-19 23:00:00,6.1,79.0,1.5,260.0,0.0,0.0,287.7697860216554,2.1892508992388784
2021-10-20 00:00:00,5.6,83.0,1.5,280.0,0.0,0.0,287.769788890094,2.188975773171521
2021-10-20 01:00:00,5.0,86.0,1.5,260.0,0.0,0.0,287.76978896634785,2.18899747285165
2021-10-20 02:00:00,5.0,86.0,1.5,260.0,0.0,0.0,287.76978898575845,2.189018007011673
2021-10-20 03:00:00,4.4,86.0,1.5,270.0,0.0,0.0,299.99198680205967,2.189038353057256
2021-10-20 04:00:00,3.3,86.0,2.1,270.0,0.0,0.0,349.35813952042156,2.191921322049099
2021-10-20 05:00:00,2.2,89.0,2.6,220.0,0.0,0.0,425.52082888923206,445.0003568392644
2021-10-20 06:00:00,3.9,89.0,2.6,230.0,25.0,97.0,498.2979508964518,357.3111207182644
2021-10-20 07:00:00,10.0,83.0,0.0,0.0,58.0,462.0,1046.201176897609,79.51648249156608
2021-10-20 08:00:00,15.0,62.0,3.1,160.0,83.0,650.0,1173.7121520240858,42.305775064429994
2021-10-20 09:00:00,16.7,65.0,4.1,180.0,102.0,732.0,1165.00460992662,30.108471304589635
2021-10-20 10:00:00,18.3,50.0,4.6,220.0,113.0,787.0,1219.204816485824,25.681456410964632
2021-10-20 11:00:00,20.0,47.0,3.6,220.0,117.0,797.0,1188.2296841480133,26.081193043449712
2021-10-20 12:00:00,21.1,47.0,5.7,200.0,114.0,786.0,1257.9717396986885,20.18096443003996
2021-10-20 13:00:00,22.2,43.0,4.6,220.0,105.0,752.0,1270.4796860657239,13.174391510770407
2021-10-20 14:00:00,22.8,37.0,4.1,220.0,87.0,673.0,1277.567015380001,13.168006351279836
2021-10-20 15:00:00,21.7,39.0,4.1,200.0,63.0,513.0,1315.2291622499954,17.626353593620784
2021-10-20 16:00:00,17.8,48.0,3.6,190.0,31.0,172.0,1118.2924406842394,11.072494359683985
2021-10-20 17:00:00,15.6,54.0,3.6,180.0,0.0,0.0,915.3359979325668,10.473558158178841
2021-10-20 18:00:00,13.3,62.0,3.1,180.0,0.0,0.0,851.3056836919757,20.55860131284434
2021-10-20 19:00:00,13.9,62.0,3.6,180.0,0.0,0.0,718.0255214542764,44.89040013227788
2021-10-20 20:00:00,13.9,62.0,3.6,200.0,0.0,0.0,691.856193473399,58.1992626727472
2021-10-20 21:00:00,14.4,60.0,4.6,220.0,0.0,0.0,349.3567433637856,2.189453435383217
2021-10-20 22:00:00,15.6,54.0,5.7,220.0,0.0,0.0,299.9919868091444,2.1891644684556133
2021-10-20 23:00:00,15.0,56.0,3.6,220.0,0.0,0.0,237.92906206101264,2.189184802533747
2021-10-21 00:00:00,13.9,60.0,5.2,210.0,0.0,0.0,237.9290651220031,2.1892134376178456
2021-10-21 01:00:00,12.8,64.0,4.6,200.0,0.0,0.0,237.92906512225645,2.189242652841709
2021-10-21 02:00:00,12.8,64.0,5.7,200.0,0.0,0.0,237.9290658524352,2.1892709301303874
2021-10-21 03:00:00,12.2,64.0,4.6,200.0,0.0,0.0,250.15126337554034,2.189296416845927
2021-10-21 04:00:00,12.2,64.0,5.7,210.0,0.0,0.0,274.5970494764476,4.363438703924275
2021-10-21 05:00:00,11.7,69.0,4.1,180.0,0.0,0.0,425.18870264642175,179.66057399267623
2021-10-21 06:00:00,12.8,67.0,4.6,190.0,25.0,40.0,519.0808603218907,151.15223565672758
2021-10-21 07:00:00,15.6,60.0,6.2,190.0,81.0,292.0,820.7924517632184,49.291002349877985
2021-10-21 08:00:00,17.8,56.0,7.2,210.0,95.0,529.0,836.9343074853425,34.54172439335946
2021-10-21 09:00:00,20.0,53.0,7.2,200.0,165.0,575.0,836.6611183620934,19.6208344131831
2021-10-21 10:00:00,23.3,46.0,7.2,200.0,189.0,566.0,882.3566657207039,12.934211524803334
2021-10-21 11:00:00,24.4,47.0,7.2,210.0,209.0,542.0,900.6071202321773,7.826553119385099
2021-10-21 12:00:00,25.0,43.0,8.8,190.0,213.0,469.0,900.5582396763614,8.741815115920845
2021-10-21 13:00:00,26.1,41.0,6.7,200.0,205.0,69.0,655.5285023944028,7.236342163296347
2021-10-21 14:00:00,25.0,40.0,6.2,200.0,146.0,329.0,638.0221102347213,4.777970280967089
2021-10-21 15:00:00,23.9,45.0,4.1,200.0,109.0,127.0,683.6424559291829,7.7440687793373515
2021-10-21 16:00:00,21.7,51.0,4.1,180.0,28.0,39.0,624.405571330436,20.79361372464134
2021-10-21 17:00:00,18.9,61.0,4.1,180.0,0.0,0.0,347.9297758445445,2.1909709946112863
2021-10-21 18:00:00,20.6,57.0,5.7,170.0,0.0,0.0,323.4853782960345,4.362258540255764
2021-10-21 19:00:00,20.0,57.0,5.7,190.0,0.0,0.0,323.48537650672813,2.190080867966273
2021-10-21 20:00:00,19.4,59.0,7.2,190.0,0.0,0.0,299.04191062703575,4.36470288795008
2021-10-21 21:00:00,18.9,61.0,6.7,200.0,0.0,0.0,274.5956579030431,2.1886618901367987
2021-10-21 22:00:00,19.4,59.0,8.2,200.0,0.0,0.0,250.15126273085576,2.1886886777876646
2021-10-21 23:00:00,18.3,61.0,6.2,210.0,0.0,0.0,237.92860148743034,2.1879173473506537
2021-10-22 00:00:00,18.3,61.0,8.8,210.0,0.0,0.0,237.9286060322915,2.1876335846567176
2021-10-22 01:00:00,17.8,65.0,7.2,220.0,0.0,0.0,237.9286075134106,0.02
2021-10-22 02:00:00,17.2,68.0,6.7,220.0,0.0,0.0,237.92860224995204,2.1888393432246507
2021-10-22 03:00:00,17.2,68.0,6.2,210.0,0.0,0.0,250.15079675372579,2.18854845946615
2021-10-22 04:00:00,17.2,68.0,7.2,210.0,0.0,0.0,274.5965962429953,4.36136587569241
2021-10-22 05:00:00,16.7,70.0,4.6,200.0,0.0,0.0,323.48398829539866,0.02
2021-10-22 06:00:00,16.1,72.0,4.1,220.0,18.0,3.0,296.66637975732397,2.1886430018608354
2021-10-22 07:00:00,16.1,75.0,6.2,200.0,65.0,4.0,296.66637999739817,2.188354949673685
2021-10-22 08:00:00,17.8,68.0,6.7,230.0,103.0,1.0,259.9997927274056,2.1888155068297634
2021-10-22 09:00:00,20.0,61.0,8.2,200.0,148.0,26.0,211.1109991678314,2.1887798582694797
2021-10-22 10:00:00,21.7,57.0,6.2,230.0,288.0,104.0,211.11192810655015,2.1901857664402877
2021-10-22 11:00:00,22.2,53.0,6.7,240.0,214.0,60.0,211.11192501495208,2.189444809305561
2021-10-22 12:00:00,22.8,51.0,4.1,270.0,248.0,88.0,211.1133259763762,4.364714257769018
2021-10-22 13:00:00,21.7,53.0,4.1,310.0,163.0,123.0,211.1119266262277,2.1893231257058274
2021-10-22 14:00:00,21.1,55.0,8.2,30.0,126.0,3.0,211.11100168367506,2.1885826371502057
2021-10-22 15:00:00,15.6,62.0,6.2,20.0,72.0,41.0,259.99979159797783,2.1885470379986796
2021-10-22 16:00:00,15.0,67.0,7.2,20.0,23.0,1.0,296.6663825631361,2.1882525550140612
2021-10-22 17:00:00,13.9,69.0,6.7,10.0,0.0,0.0,347.92838286757024,0.02
2021-10-22 18:00:00,13.3,75.0,3.6,360.0,0.0,0.0,323.48398786645504,2.188705304592187
2021-10-22 19:00:00,12.2,83.0,5.2,20.0,0.0,0.0,323.483986379239,2.1884187814717655
2021-10-22 20:00:00,12.2,86.0,6.2,10.0,0.0,0.0,299.0409913676808,2.190547265311974
2021-10-22 21:00:00,12.2,86.0,6.2,10.0,0.0,0.0,274.59519616621674,2.188800264912478
2021-10-22 22:00:00,11.7,90.0,6.7,20.0,0.0,0.0,250.1507977195383,2.1885107259034724
2021-10-22 23:00:00,11.1,90.0,4.6,20.0,0.0,0.0,287.76979282306365,2.1890251684654647
2021-10-23 00:00:00,11.1,90.0,5.7,10.0,0.0,0.0,287.76979810616024,2.1890695862209277
2021-10-23 01:00:00,10.0,93.0,6.2,10.0,0.0,0.0,287.7697999287386,2.1891136812071026
2021-10-23 02:00:00,10.0,89.0,7.7,10.0,0.0,0.0,287.7697973529343,2.189146847865
2021-10-23 03:00:00,9.4,86.0,8.2,360.0,0.0,0.0,299.99199681722655,2.1891870925040045
2021-10-23 04:00:00,8.9,83.0,7.7,20.0,0.0,0.0,349.35815145683137,4.363283710802741
2021-10-23 05:00:00,8.3,83.0,6.2,360.0,0.0,0.0,425.68802311635176,205.41934774750277
2021-10-23 06:00:00,8.3,77.0,8.8,10.0,20.0,2.0,498.06661377284587,194.5425261008586
2021-10-23 07:00:00,7.2,74.0,7.7,360.0,76.0,197.0,1047.4578267271036,55.97023214147432
2021-10-23 08:00:00,8.3,68.0,7.7,10.0,109.0,431.0,1011.793462356952,37.133303278025586
2021-10-23 09:00:00,10.0,61.0,6.2,360.0,201.0,219.0,963.8188124630436,25.744877650541245
2021-10-23 10:00:00,10.0,57.0,5.7,360.0,234.0,239.0,964.3688715942878,23.388212874421114
2021-10-23 11:00:00,10.6,57.0,7.2,10.0,200.0,205.0,912.6583445455616,33.73368330788116
2021-10-23 12:00:00,10.0,54.0,5.7,30.0,273.0,253.0,966.1327792832652,22.392801666523525
2021-10-23 13:00:00,10.6,54.0,6.7,20.0,177.0,523.0,968.775055308639,16.37309947859258
2021-10-23 14:00:00,9.4,59.0,7.2,30.0,153.0,275.0,967.2418817202508,14.570140579480375
2021-10-23 15:00:00,8.9,56.0,5.7,30.0,86.0,363.0,1015.8880638036137,19.427349212106243
2021-10-23 16:00:00,7.2,60.0,4.6,30.0,25.0,196.0,899.6494647381986,26.794576267372868
2021-10-23 17:00:00,5.6,68.0,3.1,40.0,0.0,0.0,748.5444024241002,58.95740892315044
2021-10-23 18:00:00,5.0,70.0,3.6,60.0,0.0,0.0,724.1369590101476,94.70479207525378
2021-10-23 19:00:00,5.0,70.0,2.6,40.0,0.0,0.0,574.6782371611993,152.77991762913933
2021-10-23 20:00:00,1.7,82.0,0.0,0.0,0.0,0.0,550.3546962935377,260.2447687946998
2021-10-23 21:00:00,2.2,82.0,2.6,270.0,0.0,0.0,349.3567583930893,2.1897094280720113
2021-10-23 22:00:00,0.6,89.0,2.6,240.0,0.0,0.0,299.9919962903099,2.1896206784151575
2021-10-23 23:00:00,1.1,89.0,2.1,240.0,0.0,0.0,287.7697984871222,2.1896574162056326
2021-10-24 00:00:00,0.0,89.0,2.1,230.0,0.0,0.0,287.76980157606823,2.1890067670836526
2021-10-24 01:00:00,0.6,89.0,2.1,210.0,0.0,0.0,287.7697990697376,2.189447488472556
2021-10-24 02:00:00,-0.6,89.0,2.6,210.0,0.0,0.0,287.76980109522117,2.1894919154887633
2021-10-24 03:00:00,0.6,89.0,3.1,190.0,0.0,0.0,299.9919960984173,2.188619174261766
2021-10-24 04:00:00,1.1,85.0,3.1,210.0,0.0,0.0,349.3581644035331,2.191101109929364
2021-10-24 05:00:00,1.1,85.0,3.6,270.0,0.0,0.0,425.9317503074033,514.0451798965522
2021-10-24 06:00:00,2.2,85.0,4.1,200.0,20.0,148.0,498.4258688846753,441.40348933118867
2021-10-24 07:00:00,5.0,82.0,6.2,210.0,46.0,540.0,1046.2702977275214,124.35324109918028
2021-10-24 08:00:00,7.2,71.0,8.2,200.0,66.0,724.0,1010.3625922495396,73.87482266095286
2021-10-24 09:00:00,8.3,66.0,9.3,230.0,87.0,726.0,962.7375471464436,53.33113808234616
2021-10-24 10:00:00,10.6,57.0,8.2,210.0,101.0,770.0,965.8634450844858,43.668150860100205
2021-10-24 11:00:00,11.1,55.0,8.2,210.0,113.0,750.0,915.7774065898514,53.49400909161253
2021-10-24 12:00:00,12.8,49.0,8.2,190.0,103.0,827.0,1091.2287275985113,26.243052194824024
2021-10-24 13:00:00,12.8,47.0,9.3,180.0,78.0,821.0,1091.8903833846036,16.268816015581425
2021-10-24 14:00:00,13.3,45.0,10.3,220.0,62.0,760.0,1099.32922409205,17.906943300798332
2021-10-24 15:00:00,12.8,47.0,7.2,210.0,46.0,608.0,1138.4787809924771,17.974493179682625
2021-10-24 16:00:00,11.1,53.0,6.2,210.0,24.0,239.0,899.5215333963973,23.690902547510714
2021-10-24 17:00:00,10.6,54.0,5.2,200.0,0.0,0.0,748.530841197391,44.18739421507355
2021-10-24 18:00:00,10.6,54.0,6.2,180.0,0.0,0.0,724.1063135438853,63.48749305319628
2021-10-24 19:00:00,10.0,54.0,7.2,210.0,0.0,0.0,574.6434025533861,118.67417224246478
2021-10-24 20:00:00,10.0,52.0,5.7,200.0,0.0,0.0,550.2190032916692,139.01154752132874
2021-10-24 21:00:00,10.0,52.0,7.7,210.0,0.0,0.0,349.356761473388,2.18970008765455
2021-10-24 22:00:00,8.9,59.0,5.7,190.0,0.0,0.0,299.9919974345383,2.1893378116860456
2021-10-24 23:00:00,8.3,61.0,7.7,190.0,0.0,0.0,287.76980104465787,2.18938175805251
2021-10-25 00:00:00,8.9,61.0,7.2,200.0,0.0,0.0,287.7698024782175,2.188518528987372
2021-10-25 01:00:00,9.4,59.0,7.7,190.0,0.0,0.0,287.7698036235379,2.188571783732612
2021-10-25 02:00:00,10.0,59.0,7.7,200.0,0.0,0.0,287.7698038514635,2.1886224984940426
2021-10-25 03:00:00,10.6,59.0,9.3,190.0,0.0,0.0,299.9920017548266,2.1886728024640165
2021-10-25 04:00:00,11.1,61.0,8.2,190.0,0.0,0.0,349.35817065605767,4.36235184642751
2021-10-25 05:00:00,10.0,77.0,8.2,190.0,0.0,0.0,425.34084663238355,272.3553357412674
2021-10-25 06:00:00,9.4,89.0,7.2,200.0,10.0,1.0,498.1479519754143,256.71466204322735
2021-10-25 07:00:00,9.4,93.0,7.2,190.0,38.0,15.0,1046.2373429571205,118.95979519140694
2021-10-25 08:00:00,10.0,93.0,6.7,190.0,83.0,3.0,1010.0538266460838,87.4906031190016
2021-10-25 09:00:00,10.6,93.0,9.8,190.0,100.0,10.0,961.956170694862,76.85533850518951
2021-10-25 10:00:00,11.7,93.0,7.2,200.0,130.0,7.0,962.3779682657173,64.50852215495712
2021-10-25 11:00:00,13.3,90.0,7.7,200.0,163.0,8.0,987.4176902515819,71.38129446215211
2021-10-25 12:00:00,13.9,93.0,5.7,210.0,216.0,4.0,1117.0639335646588,35.81085365316827
2021-10-25 13:00:00,15.0,90.0,7.7,230.0,244.0,4.0,1171.008437449983,20.8259369546947
2021-10-25 14:00:00,15.6,87.0,5.7,190.0,148.0,1.0,1199.877137313936,19.042459618425124
2021-10-25 15:00:00,15.6,87.0,5.2,210.0,87.0,1.0,1252.9691047373303,26.59944283444827
2021-10-25 16:00:00,16.1,87.0,7.2,210.0,25.0,0.0,1172.4289549687066,42.354801506143936
2021-10-25 17:00:00,15.0,87.0,3.6,270.0,0.0,0.0,934.0431243914832,77.06060696195414
2021-10-25 18:00:00,13.3,93.0,3.6,280.0,0.0,0.0,853.9493017419934,96.0615115739009
2021-10-25 19:00:00,12.2,93.0,3.6,300.0,0.0,0.0,574.6728174105415,152.82810336708957
2021-10-25 20:00:00,11.1,93.0,9.3,330.0,0.0,0.0,550.2651722574135,182.1980757715625
2021-10-25 21:00:00,10.0,86.0,4.1,330.0,0.0,0.0,349.35676050752255,2.1897048292484915
2021-10-25 22:00:00,10.0,83.0,3.6,300.0,0.0,0.0,299.99200240727413,2.1890590582601464
2021-10-25 23:00:00,9.4,77.0,5.7,320.0,0.0,0.0,287.76980408493455,2.189107365331258
2021-10-26 00:00:00,8.9,71.0,5.2,310.0,0.0,0.0,287.7698059893642,2.1891650130792266
2021-10-26 01:00:00,7.8,77.0,5.2,310.0,0.0,0.0,287.7698081632615,2.1892251018708913
2021-10-26 02:00:00,7.2,71.0,5.7,320.0,0.0,0.0,287.7698074168494,2.1892792367713594
2021-10-26 03:00:00,7.2,71.0,4.1,300.0,0.0,0.0,299.99200596806054,2.189336530249043
2021-10-26 04:00:00,6.7,71.0,4.1,300.0,0.0,0.0,349.35816435310227,4.36366591505427
2021-10-26 05:00:00,6.7,68.0,3.1,300.0,0.0,0.0,473.1127948682317,353.5053869663322
2021-10-26 06:00:00,5.6,68.0,3.6,300.0,13.0,3.0,498.2645222058304,344.71897133493263
2021-10-26 07:00:00,6.1,68.0,5.2,290.0,63.0,35.0,1046.3024671942933,168.8721488182568
2021-10-26 08:00:00,7.2,63.0,5.2,300.0,121.0,179.0,1009.5261003750943,77.32499481545565
2021-10-26 09:00:00,9.4,54.0,6.2,290.0,146.0,526.0,961.3751720639034,45.818456673244086
2021-10-26 10:00:00,11.1,45.0,6.7,310.0,126.0,719.0,963.7418784897708,39.93243228737659
2021-10-26 11:00:00,10.6,46.0,7.7,300.0,139.0,664.0,913.7244034189401,48.72853451146682
2021-10-26 12:00:00,12.2,43.0,5.7,300.0,163.0,617.0,968.0217003384922,26.147217105406167
2021-10-26 13:00:00,12.2,43.0,6.7,280.0,164.0,449.0,967.5235808292294,14.7405236233792
2021-10-26 14:00:00,12.2,43.0,7.2,250.0,135.0,351.0,966.4654507932955,14.762986263605702
2021-10-26 15:00:00,11.1,47.0,5.2,260.0,90.0,164.0,1013.8871431361708,22.352134090503867
2021-10-26 16:00:00,9.4,54.0,3.1,260.0,32.0,44.0,898.1357211280967,33.96566797058032
2021-10-26 17:00:00,7.8,66.0,2.6,230.0,0.0,0.0,748.5643325353501,77.11655784791624
2021-10-26 18:00:00,6.7,71.0,3.1,220.0,0.0,0.0,724.1578274852444,113.35919057918345
2021-10-26 19:00:00,6.7,71.0,3.6,220.0,0.0,0.0,574.6932664767703,164.64889439892949
2021-10-26 20:00:00,6.1,73.0,4.1,210.0,0.0,0.0,550.2829769112693,194.00369418439735
2021-10-26 21:00:00,5.6,76.0,3.1,220.0,0.0,0.0,349.3567666668834,2.189563661377941
2021-10-26 22:00:00,6.1,73.0,4.1,210.0,0.0,0.0,299.9920036354884,2.189427663271768
2021-10-26 23:00:00,7.8,66.0,5.7,210.0,0.0,0.0,287.7698072539778,2.1894833253698707
2021-10-27 00:00:00,7.8,66.0,6.2,200.0,0.0,0.0,287.7698106102853,2.189552596134595
2021-10-27 01:00:00,7.2,68.0,6.2,210.0,0.0,0.0,287.7698107600784,2.1896146168119923
2021-10-27 02:00:00,6.7,71.0,5.7,210.0,0.0,0.0,287.76981088931234,2.1896753545022536
2021-10-27 03:00:00,6.1,73.0,6.2,230.0,0.0,0.0,299.99200881536046,2.1897358470119004
2021-10-27 04:00:00,5.6,73.0,5.2,230.0,0.0,0.0,349.3581724785213,4.362678168527541
2021-10-27 05:00:00,5.6,73.0,4.1,220.0,0.0,0.0,425.4554293275809,391.7252835012384
2021-10-27 06:00:00,4.4,79.0,3.6,220.0,16.0,178.0,498.2603631217304,335.46778585954235
2021-10-27 07:00:00,6.7,74.0,5.2,210.0,34.0,617.0,1046.221678801198,97.7962728647239
2021-10-27 08:00:00,9.4,63.0,4.1,220.0,48.0,778.0,1009.736803924993,54.74913848481311
2021-10-27 09:00:00,11.1,61.0,5.2,190.0,59.0,854.0,963.394045358553,42.4747809997427
2021-10-27 10:00:00,14.4,51.0,6.2,200.0,66.0,889.0,1096.2516582155806,34.96122189341617
2021-10-27 11:00:00,15.6,48.0,5.2,190.0,71.0,893.0,1090.578826407859,37.60371005152278
2021-10-27 12:00:00,16.1,48.0,6.2,210.0,69.0,888.0,1163.0822916917357,23.9243008407926
2021-10-27 13:00:00,16.7,46.0,6.2,200.0,60.0,865.0,1179.7991977351035,13.289798463478848
2021-10-27 14:00:00,17.2,45.0,6.2,210.0,50.0,800.0,1190.8813349509592,13.268935112867787
2021-10-27 15:00:00,16.1,48.0,7.2,220.0,36.0,655.0,1210.5352766767144,17.98496012132398
2021-10-27 16:00:00,13.9,51.0,4.1,230.0,19.0,273.0,1039.0580144147623,12.702457427650737
